price,xgb,lightgbm
3.8e+08,403200000,4.13e+08
399999999.999999,392600000,393200000
3.8e+08,406600000,403400000
303866595,434600000,432800000
3.02e+08,369800000,356400000
479999999.999999,460200000,463100000
1.575e+09,817900000,856600000
340000000.000001,316300000,327600000
5.06e+08,428200000,430100000
406371262.999999,400900000,397500000
407416786,385600000,3.74e+08
368365650,3.96e+08,392700000
402058479,366200000,371200000
394478434,3.96e+08,396700000
393040048.999999,3.96e+08,394600000
403104002,377300000,3.71e+08
410684047,400900000,398500000
323730000,390900000,392500000
398791218,396200000,396700000
355000000.000001,4.22e+08,421500000
3.45e+08,461300000,452900000
331999999.999999,342700000,342700000
490000000.000001,585900000,571500000
539999999.999999,547800000,519400000
525000000.000001,539100000,523300000
689999999.999999,6.1e+08,615100000
4.3e+08,509900000,509600000
470000000.000001,4.31e+08,423700000
7.5e+08,825600000,814600000
809999999.999999,716700000,718300000
5.2e+08,522400000,516200000
449999999.999999,368100000,373100000
894999999.999999,761200000,764600000
6.5e+08,581900000,6.03e+08
990000000.000001,909200000,956700000
4.55e+08,519600000,520800000
790000000.000001,797200000,812500000
410000000.000001,594600000,529400000
1.15e+09,999900000,1069500000
829999999.999999,967300000,946300000
1.18e+09,1186400000,1185300000
7.5e+08,751800000,711900000
640000000.000001,1008400000,954600000
1.62e+09,1171600000,1.211e+09
3e+08,522900000,5.16e+08
479999999.999999,430200000,438500000
620000000.000001,792300000,743800000
8.2e+08,654800000,656500000
514999999.999999,487100000,472400000
640000000.000001,543300000,535700000
979999999.999999,1075700000,1.057e+09
3.3e+08,341900000,342200000
7.55e+08,722800000,7.12e+08
4.6e+08,511200000,508900000
3.41e+08,343600000,3.43e+08
7.55e+08,722800000,7.12e+08
340000000.000001,636200000,531700000
419999999.999999,425400000,421800000
3e+08,356100000,343100000
355000000.000001,403900000,384800000
514999999.999999,578800000,573100000
340000000.000001,455700000,444800000
459989999.999999,486400000,472200000
6.5e+08,550800000,572600000
920000000.000001,782100000,825400000
3.35e+08,3.7e+08,372700000
3.67e+08,384800000,374600000
474990000,457800000,474200000
669990000,655600000,577900000
604999999.999999,583600000,576700000
3.8e+08,377300000,3.75e+08
5.8e+08,610100000,594100000
4.4e+08,398800000,409200000
4.6e+08,555500000,537700000
6.5e+08,609900000,598400000
900000000.000001,653900000,707100000
4.65e+08,565100000,542500000
880000000.000001,866500000,839800000
560000000.000001,613500000,556400000
7.5e+08,635100000,653600000
5.28e+08,611600000,680100000
669990000,568800000,550600000
3.2e+08,3.77e+08,381500000
1.07e+09,1097500000,1090600000
3.2e+08,3.77e+08,381500000
620000000.000001,561200000,575300000
600000000.000001,614400000,615200000
900000000.000001,688100000,661500000
6.5e+08,658600000,639300000
697442000,656900000,648400000
3.2e+08,3.77e+08,381500000
5.3e+08,668100000,669200000
3.2e+08,3.77e+08,381500000
470000000.000001,471100000,476100000
699990000,560200000,581100000
829999999.999999,920500000,895200000
849990000.000001,867700000,842500000
7.5e+08,742700000,7.61e+08
649990000,828800000,813500000
5.7e+08,652700000,643400000
930000000.000001,1.261e+09,1239600000
7.1e+08,8.7e+08,838900000
1.65e+09,1190500000,1174800000
849990000.000001,860600000,889700000
794999999.999999,817300000,825100000
1249990000,1247200000,1344300000
1.45e+09,1201800000,1316400000
869999999.999999,588100000,586600000
578999999.999999,420100000,415300000
4.3e+08,465600000,4.73e+08
4.6e+08,488700000,4.87e+08
1.22e+09,1061400000,1126900000
615000000.000001,461500000,485400000
3.8e+08,513300000,500600000
6.8e+08,663300000,651800000
4.45e+08,454500000,461900000
7.5e+08,805700000,806100000
790000000.000001,691400000,713100000
1.25e+09,1082200000,1.103e+09
4.95e+08,621600000,630200000
550000000.000001,511800000,496800000
869999999.999999,868600000,864100000
3.8e+08,400200000,415300000
3.25e+08,335600000,333400000
3.6e+08,495700000,512200000
349999999.999999,390400000,388600000
4.3e+08,4.02e+08,400300000
1.25e+09,1168800000,1139600000
1434284000,1096700000,1.093e+09
5.11e+08,504600000,486500000
4.25e+08,404800000,397200000
1.3e+09,577900000,588400000
449999999.999999,535300000,5.36e+08
4.95e+08,469700000,481800000
410000000.000001,352100000,347300000
3.25e+08,311300000,318600000
620000000.000001,513900000,547500000
849999999.999999,605900000,5.42e+08
4.6e+08,603100000,575400000
490000000.000001,463700000,449700000
515342000,404400000,435800000
410000000.000001,410800000,394400000
3.6e+08,472900000,459800000
410000000.000001,470800000,486300000
620000000.000001,584200000,580600000
5e+08,541200000,5.49e+08
5e+08,530200000,522100000
490000000.000001,859100000,821400000
3.95e+08,445200000,463300000
419999999.999999,379800000,383400000
510000000.000001,476600000,477900000
5e+08,4.32e+08,400800000
4.25e+08,381800000,404900000
479999999.999999,435600000,442600000
3e+08,379600000,400800000
3e+08,379600000,400800000
6.5e+08,714400000,708200000
6.5e+08,714400000,708200000
5.3e+08,550700000,540300000
7.5e+08,753400000,757700000
7.5e+08,753400000,757700000
7.5e+08,7.59e+08,762800000
4.95e+08,607400000,5.87e+08
1.25e+09,614300000,576600000
7e+08,701200000,692900000
1.05e+09,813400000,806700000
1.295e+09,1352100000,1386600000
470000000.000001,515800000,499800000
630000000.000001,600600000,623500000
470000000.000001,515800000,499800000
1.1e+09,1043300000,1001900000
770000000.000001,793700000,858600000
1.3e+09,1266200000,1290100000
1.35e+09,1464500000,1470200000
620000000.000001,598700000,650200000
1.05e+09,877900000,840700000
419999999.999999,448600000,440800000
3.95e+08,403600000,4.05e+08
1.2e+09,1133400000,1.158e+09
516999999.999999,528500000,550500000
1.2e+09,1156700000,1081200000
1.35e+09,1365700000,1344500000
729999999.999999,843600000,788600000
390000000.000001,406500000,406800000
550000000.000001,576400000,5.99e+08
1.2e+09,1133400000,1.158e+09
790000000.000001,1022700000,1022100000
349999999.999999,317900000,329400000
340000000.000001,317900000,329400000
5.2e+08,463400000,453800000
809999999.999999,709200000,715900000
5.95e+08,482700000,485900000
428999999.999999,447400000,421400000
419999999.999999,430400000,435700000
369999999.999999,316600000,321300000
449999999.999999,477100000,4.72e+08
598000000.000001,644500000,628500000
369999999.999999,316600000,321300000
3.25e+08,333500000,334900000
428999999.999999,490600000,463900000
9.4e+08,1108100000,1079800000
5.3e+08,632900000,640600000
1.19e+09,1297700000,1286700000
5.3e+08,506600000,548200000
3.3e+08,416900000,406100000
1.2e+09,1178600000,1173400000
419999999.999999,559500000,530600000
1.1e+09,1020800000,1048400000
1.3e+09,1400500000,1450500000
3.62e+08,366100000,345700000
369999999.999999,366100000,345700000
782000000.000001,591900000,621600000
3.6e+08,390700000,3.95e+08
3.3e+08,478900000,478500000
6.5e+08,693400000,665900000
340000000.000001,416600000,390600000
759999999.999999,805700000,785900000
419999999.999999,4.39e+08,416700000
349999999.999999,404100000,399900000
449999999.999999,353900000,356600000
467000000.000001,446400000,450300000
930000000.000001,9.44e+08,974700000
894999999.999999,9.44e+08,974700000
3.85e+08,430100000,418900000
449999999.999999,456500000,443300000
5.8e+08,586800000,605200000
5e+08,503100000,492700000
1.5e+09,1447800000,1.462e+09
854999999.999999,1047400000,1011500000
8e+08,724900000,755200000
3.35e+08,399400000,413700000
3.2e+08,386600000,390700000
4.15e+08,4.11e+08,419500000
419999999.999999,501200000,474300000
1.05e+09,9.83e+08,957900000
3.8e+08,432200000,432200000
900000000.000001,1008800000,998100000
4.3e+08,384400000,390300000
390000000.000001,402800000,409700000
390000000.000001,384700000,391900000
550000000.000001,476600000,499300000
490000000.000001,525800000,519200000
701075230.000001,697300000,759300000
5.35e+08,5.21e+08,521900000
979999999.999999,9.39e+08,961300000
775000000.000001,805600000,791900000
775000000.000001,805600000,791900000
775000000.000001,805600000,791900000
775000000.000001,805600000,791900000
3.2e+08,382100000,385700000
3.35e+08,393500000,393100000
550000000.000001,466900000,485500000
3.65e+08,375800000,383900000
630000000.000001,575700000,580800000
5.2e+08,579400000,596300000
399999999.999999,473200000,471700000
470000000.000001,512100000,498900000
7e+08,762900000,836100000
479999999.999999,373300000,381800000
620000000.000001,517800000,530500000
539999999.999999,456500000,436200000
3e+08,3.53e+08,3.68e+08
6.5e+08,648800000,650700000
898000000.000001,825900000,815700000
8e+08,821800000,787900000
990000000.000001,913500000,899800000
7.5e+08,835100000,829300000
748500000.000001,724800000,687700000
748500000.000001,724800000,687700000
575000000.000001,715900000,713200000
849999999.999999,574800000,551800000
925100000.000001,959200000,897400000
5.3e+08,723100000,726900000
889999999.999999,969700000,956100000
5.9e+08,581100000,594100000
4.25e+08,477200000,485800000
6.5e+08,6.68e+08,6.82e+08
5.95e+08,608800000,633900000
550000000.000001,598900000,581900000
1.55e+09,1435100000,1467400000
1.295e+09,1143200000,1.208e+09
859999999.999999,744500000,746800000
6.7e+08,951700000,900400000
990000000.000001,982400000,975200000
889999999.999999,1041800000,1020200000
1.375e+09,1276100000,1294100000
1.28e+09,1199700000,1276900000
889999999.999999,902700000,915100000
1.16e+09,1179300000,1198900000
1.16e+09,1179300000,1198900000
340000000.000001,372100000,383600000
3.1e+08,528100000,492900000
510000000.000001,583300000,595300000
8e+08,884500000,856600000
930000000.000001,907500000,931500000
930000000.000001,907500000,931500000
849999999.999999,1094300000,1.038e+09
979999999.999999,8.09e+08,805500000
720000000.000001,882700000,834900000
600000000.000001,490600000,512700000
1.17e+09,992100000,1002600000
900000000.000001,922200000,910900000
900000000.000001,922200000,910900000
900000000.000001,922200000,910900000
900000000.000001,922200000,910900000
900000000.000001,922200000,910900000
7e+08,892300000,846700000
1138615799,1108700000,1101900000
550000000.000001,658700000,6.3e+08
525000000.000001,5.02e+08,498600000
4.95e+08,561600000,564400000
560000000.000001,5.52e+08,558700000
7e+08,953900000,909800000
8.79e+08,903900000,883400000
950000000.000001,1140400000,1192600000
549700000,483100000,510800000
1.6e+09,964400000,987200000
349999999.999999,344500000,335900000
560000000.000001,466700000,489400000
5.2e+08,413500000,399700000
4.4e+08,399600000,395900000
3e+08,459900000,442800000
6.8e+08,534400000,5.26e+08
560000000.000001,608200000,557100000
399999999.999999,498900000,506400000
889999999.999999,855500000,911300000
1e+09,663500000,706300000
3.45e+08,360400000,378900000
3.1e+08,3.5e+08,361200000
3.14e+08,356700000,3.51e+08
4.6e+08,438500000,434300000
340000000.000001,394300000,374700000
6.7e+08,5.15e+08,507600000
4.3e+08,452300000,446600000
479999999.999999,4.71e+08,4.8e+08
390000000.000001,452300000,446600000
3.95e+08,404800000,406400000
3.67e+08,373900000,368300000
3.8e+08,444900000,427700000
449999999.999999,434800000,423400000
5.8e+08,473700000,460600000
560000000.000001,4.3e+08,417600000
4.4e+08,452300000,446600000
4.6e+08,4.15e+08,404400000
390000000.000001,435400000,445900000
5.2e+08,5.11e+08,527900000
640000000.000001,674100000,722500000
3.35e+08,582400000,596200000
1.35e+09,1206800000,1248700000
849999999.999999,863600000,849300000
859999999.999999,692500000,643300000
1.2e+09,1356800000,1310400000
1.42e+09,1016600000,1071100000
585000000.000001,480200000,487600000
8.4e+08,549800000,546900000
1.1e+09,5.7e+08,562500000
4.38e+08,516800000,512500000
566500000,516800000,512500000
419999999.999999,473700000,462400000
565480000.000001,516800000,512500000
555000000.000001,524800000,541100000
6.55e+08,596700000,601200000
849999999.999999,7.4e+08,753400000
5e+08,6.22e+08,602300000
555000000.000001,542900000,520700000
3.6e+08,366700000,364900000
4.95e+08,672400000,653400000
479999999.999999,513400000,498600000
1.15e+09,1.113e+09,1.099e+09
900000000.000001,729200000,769800000
419300000.000001,516800000,512500000
8.4e+08,716600000,705500000
930000000.000001,878300000,889800000
470000000.000001,670500000,669800000
4.45e+08,5.39e+08,544800000
449999999.999999,568600000,560700000
566500000,516800000,512500000
349999999.999999,384800000,367400000
1e+09,982300000,9.49e+08
5.35e+08,615300000,587400000
535360000,516800000,512500000
849999999.999999,6.95e+08,697900000
4.25e+08,558700000,5.77e+08
4.6e+08,548600000,524100000
340000000.000001,360400000,375100000
1e+09,813900000,8.67e+08
859999999.999999,1098800000,1037500000
990000000.000001,782500000,720700000
6.95e+08,1175900000,1171300000
1.36e+09,1.526e+09,1.523e+09
5.9e+08,498800000,478400000
550000000.000001,548100000,529400000
479999999.999999,474400000,466800000
4.95e+08,488900000,474500000
630000000.000001,683700000,675300000
3.05e+08,348600000,344700000
4.15e+08,411400000,405700000
770000000.000001,634200000,627200000
4.15e+08,419600000,417600000
6.5e+08,748400000,745200000
3.6e+08,367300000,356400000
5.8e+08,586300000,584400000
3.1e+08,360700000,350800000
3.99e+08,427400000,408400000
449999999.999999,398900000,364900000
340000000.000001,392500000,381600000
3.95e+08,4.28e+08,429800000
3.8e+08,363800000,384100000
620000000.000001,5.83e+08,610300000
6.5e+08,426600000,4.19e+08
349999999.999999,422700000,423300000
6.5e+08,1060600000,1148900000
7.5e+08,659400000,658100000
3.15e+08,415900000,426300000
505000000.000001,592800000,6.11e+08
550000000.000001,631700000,654600000
3.2e+08,533400000,517500000
1.45e+09,1052400000,1075800000
4.25e+08,606600000,612300000
1.15e+09,1052900000,1092300000
3.96e+08,496500000,478100000
1.2e+09,841500000,892900000
1.33e+09,1059600000,1081700000
1.35e+09,1059600000,1081700000
1.43e+09,1176400000,1119900000
1.35e+09,1059600000,1081700000
6.5e+08,8.21e+08,788400000
1.4e+09,1129600000,1.187e+09
449999999.999999,377500000,382300000
399999999.999999,434400000,427900000
3.6e+08,367600000,357600000
4.15e+08,4.12e+08,419800000
6.95e+08,586400000,5.83e+08
1.2e+09,985100000,1033100000
794999999.999999,5.67e+08,5.69e+08
387000000.000001,404700000,388700000
3.3e+08,353500000,352900000
5.8e+08,601800000,602900000
1.23e+09,988800000,843200000
340000000.000001,352200000,367400000
550000000.000001,584200000,587900000
6.5e+08,645400000,623600000
6.8e+08,638100000,689500000
900000000.000001,975300000,978100000
5.95e+08,728700000,692400000
1.1e+09,1024200000,1045700000
1.05e+09,1054200000,1038300000
6.8e+08,8.25e+08,840500000
998000000.000001,1033900000,1.036e+09
920000000.000001,1.07e+09,1064800000
1.3e+09,1.263e+09,1.255e+09
979999999.999999,1103500000,1.17e+09
1.2e+09,872800000,919200000
659999999.999999,523500000,535400000
1.45e+09,1.15e+09,1133300000
790000000.000001,640100000,638900000
920000000.000001,6.47e+08,691300000
4.15e+08,451300000,447200000
4.4e+08,556800000,516200000
3.2e+08,341600000,348400000
3.2e+08,421500000,399700000
3e+08,314300000,335400000
640000000.000001,547500000,541300000
479999999.999999,509100000,553800000
369999999.999999,393800000,399700000
3.2e+08,383500000,381600000
374999999.999999,436900000,422600000
3e+08,314200000,307700000
424653720.000001,557200000,560900000
3.8e+08,466500000,459600000
3.85e+08,404200000,416200000
950000000.000001,1037900000,976500000
349999999.999999,450700000,432300000
659999999.999999,835500000,805800000
419999999.999999,429600000,434500000
340000000.000001,445700000,434600000
3.95e+08,503800000,511100000
4.3e+08,387100000,402600000
5.3e+08,597400000,566400000
449999999.999999,476300000,470100000
4.3e+08,489700000,494800000
4.35e+08,381500000,379400000
490000000.000001,633400000,598700000
729999999.999999,4.44e+08,434100000
1.2e+09,958900000,939600000
490000000.000001,532400000,532400000
479999999.999999,602900000,574700000
1.2e+09,930300000,885900000
8.2e+08,1009900000,1025600000
4.65e+08,542100000,535300000
349999999.999999,402400000,419600000
419999999.999999,465200000,442700000
373650000,575800000,610100000
4.97e+08,518800000,488900000
7.4e+08,636200000,640900000
4.3e+08,579400000,612200000
1.35e+09,1229700000,1176100000
685000000.000001,809900000,812200000
